adsh,company_name,sector,rating,investment_grade,financial_score,accounts_receivable,cash,current_assets,current_liabilities,gross_profit,inventory,long_term_debt,net_income,operating_income,revenue,short_term_debt,stockholders_equity,total_assets,total_liabilities,current_ratio,debt_to_equity,return_on_assets,profit_margin
0000040533-24-000043,Company_1228,Healthcare,AA+,1,4.89,3165000000.0,2101000000.0,25743000000.0,3337000000.0,,10141000000.0,7262000000.0,2634000000.0,258000000.0,,2005000000.0,3997000000.0,31569000000.0,3337000000.0,7.714414144441115,1.816862646985239,0.08343628242896513,
0000040545-22-000008,Company_1229,Energy,A,1,3.0,,353000000.0,66348000000.0,16243000000.0,,15847000000.0,30824000000.0,-6520000000.0,,13224000000.0,4361000000.0,85110000000.0,1143000000.0,157262000000.0,4.084713415009543,0.36216660791916344,-5.7042869641294836,-0.49304295220810646
0000040545-22-000027,Company_1230,Consumer,AA+,1,4.74,,795000000.0,63299000000.0,16206000000.0,,16570000000.0,28649000000.0,28000000.0,,1654000000.0,4985000000.0,83927000000.0,63299000000.0,16206000000.0,3.9058990497346664,0.3413561785837692,0.00044234506074345564,0.016928657799274487
0000040545-22-000050,Company_1231,Industrial,A,1,3.0,,603000000.0,60658000000.0,17030000000.0,,17553000000.0,27571000000.0,-1952000000.0,,8319000000.0,4947000000.0,34382000000.0,211000000.0,149597000000.0,3.5618320610687024,0.8019021581059856,-9.251184834123222,-0.2346435869695877
0000040545-22-000060,Company_1232,Utilities,BB,0,1.2,,476000000.0,60082000000.0,54657000000.0,,17536000000.0,26121000000.0,-1997000000.0,,405000000.0,4285000000.0,-2418000000.0,13072000000.0,11767000000.0,1.0992553561300473,-10.80272952853598,-0.15276927784577723,-4.930864197530864
0000040545-23-000023,Company_1233,Technology,BB,0,1.08,,,1521000000.0,18644000000.0,,17403000000.0,47350000000.0,237000000.0,,6062000000.0,3757000000.0,84693000000.0,2892000000.0,54167000000.0,0.08158120574983908,0.5590780820138618,0.08195020746887967,0.03909600791817882
0000040545-23-000136,Company_1234,Financial,BBB,1,1.7,,,60286000000.0,48177000000.0,,16198000000.0,861000000.0,-27000000.0,,770000000.0,2262000000.0,164472000000.0,2793000000.0,1551000000.0,1.2513440023247608,0.005234933605720122,-0.00966702470461869,-0.03506493506493506
0000040545-23-000137,Company_1235,Healthcare,BBB,1,2.07,,,1400000000.0,12130000000.0,,14891000000.0,20320000000.0,237000000.0,,5121000000.0,3739000000.0,34912000000.0,44590000000.0,1944000000.0,0.11541632316570487,0.5820348304307974,0.005315093070195111,0.046280023432923256
0000040545-23-000198,Company_1236,Energy,BB,0,1.25,,,60213000000.0,48108000000.0,,16789000000.0,19900000000.0,-23000000.0,,7971000000.0,1882000000.0,-3409000000.0,4809000000.0,163006000000.0,1.2516213519580943,-5.837488999706659,-0.0047826991058432106,-0.0028854597917450757
0000040545-23-000238,Company_1237,Consumer,A,1,3.0,,,56434000000.0,15785000000.0,,17020000000.0,19488000000.0,-14000000.0,,2487000000.0,1334000000.0,156662000000.0,19000000.0,198000000.0,3.5751662971175167,0.12439519475048193,-0.7368421052631579,-0.0056292722155207075
0000040545-24-000027,Company_1238,Industrial,BBB,1,1.97,,,1647000000.0,12712000000.0,,16528000000.0,19711000000.0,9481000000.0,,31062000000.0,1253000000.0,-959000000.0,1272000000.0,203000000.0,0.12956261799874136,-20.553701772679876,7.453616352201258,0.3052282531710772
0000040545-24-000113,Company_1239,Utilities,BBB,1,1.72,,,1650000000.0,51087000000.0,,17603000000.0,772000000.0,1537000000.0,,850000000.0,1032000000.0,88065000000.0,163942000000.0,51087000000.0,0.032297844852897994,0.008766252200079486,0.009375266862670945,1.8082352941176472
0000040545-24-000176,Company_1240,Technology,BB,0,1.27,,,1210000000.0,4506000000.0,,9469000000.0,458000000.0,2000000.0,,11728000000.0,1700000000.0,21000000.0,4801000000.0,6534000000.0,0.2685308477585442,21.80952380952381,0.00041657987919183504,0.00017053206002728513
0000040545-24-000200,Company_1241,Financial,AA+,1,4.0,,,38649000000.0,4986000000.0,,9718000000.0,484000000.0,4657000000.0,,14412000000.0,1681000000.0,126698000000.0,13836000000.0,126698000000.0,7.75150421179302,0.003820107657579441,0.3365857184157271,0.32313349986122675
0000040729-22-000007,Company_1242,Healthcare,BBB,1,1.85,,5062000000.0,,,,,777000000.0,3003000000.0,,1404000000.0,,35000000.0,7950000000.0,1162000000.0,,22.2,0.3777358490566038,2.138888888888889
0000040729-22-000010,Company_1243,Energy,BBB,1,1.8,,3932000000.0,,,,,15885000000.0,655000000.0,,107000000.0,,184297000000.0,8188000000.0,1633000000.0,,0.08619239596954915,0.07999511480214949,6.121495327102804
0000040729-22-000018,Company_1244,Consumer,BBB,1,1.9,,4167000000.0,,,,,4216000000.0,1081000000.0,,127000000.0,,-721000000.0,8819000000.0,840000000.0,,-5.8474341192787795,0.12257625581131648,8.511811023622048
0000040729-22-000024,Company_1245,Industrial,BB,0,1.0,,5004000000.0,,,,,7427000000.0,1436000000.0,,861000000.0,,2324000000.0,0.0,1384000000.0,,3.1957831325301207,inf,1.6678281068524972
0000040729-23-000005,Company_1246,Utilities,BBB,1,1.69,,5571000000.0,,,,,7725000000.0,1605000000.0,,1082000000.0,,12859000000.0,8659000000.0,2648000000.0,,0.6007465588303912,0.18535627670631713,1.4833641404805915
0000040729-23-000012,Company_1247,Technology,BB,0,1.0,,9780000000.0,,,,,11527000000.0,319000000.0,,132000000.0,,-3811000000.0,2203000000.0,3051000000.0,,-3.0246654421411705,0.14480254198819792,2.4166666666666665
0000040729-23-000023,Company_1248,Financial,BB,0,1.0,,9972000000.0,,,,,10768000000.0,-1000000.0,,2831000000.0,,13532000000.0,20272000000.0,0.0,,0.7957434229973397,-4.9329123914759274e-05,-0.00035323207347227127
0000040729-23-000030,Company_1249,Healthcare,BBB,1,1.7,,8515000000.0,,,,,105000000.0,861000000.0,,236000000.0,,197000000.0,8736000000.0,2607000000.0,,0.5329949238578681,0.0985576923076923,3.6483050847457625
0000040729-24-000004,Company_1250,Energy,B,0,0.0,,6945000000.0,,,,,17570000000.0,-2000000.0,,8214000000.0,,196392000000.0,9395000000.0,196392000000.0,,0.08946392928428856,-0.00021287919105907396,-0.00024348672997321646
0000040729-24-000012,Company_1251,Consumer,BB,0,0.98,,8153000000.0,,,,,10562000000.0,0.0,,134000000.0,,2324000000.0,114613000000.0,2336000000.0,,4.544750430292599,0.0,0.0
0000040729-24-000018,Company_1252,Industrial,BB,0,1.0,,7369000000.0,,,,,6055000000.0,266000000.0,,3000000.0,,-3353000000.0,5000000.0,2781000000.0,,-1.8058455114822547,53.2,88.66666666666667
0000040729-24-000023,Company_1253,Utilities,BB,0,1.0,,8616000000.0,,,,,0.0,357000000.0,,174000000.0,,-632000000.0,113934000000.0,151776000000.0,,-0.0,0.003133393017009848,2.0517241379310347
0000040888-22-000005,Company_1254,Technology,AA+,1,4.0,60600000.0,700400000.0,1236600000.0,172700000.0,,,294600000.0,143700000.0,257000000.0,,,91900000.0,5900000.0,172700000.0,7.160393746381008,3.205658324265506,24.35593220338983,
0000040888-22-000013,Company_1255,Financial,BBB,1,2.35,143400000.0,610900000.0,1233000000.0,913400000.0,,,7100000.0,27800000.0,-100000.0,,,2449100000.0,33100000.0,2449100000.0,1.349901467046201,0.002899024131313544,0.8398791540785498,
0000040888-22-000024,Company_1256,Healthcare,BB,0,1.29,170300000.0,560300000.0,1245700000.0,963200000.0,,,276700000.0,-21000000.0,-200000.0,,,2466200000.0,145500000.0,963200000.0,1.2932931893687707,0.11219690211661666,-0.14432989690721648,
0000040888-22-000028,Company_1257,Energy,AA+,1,4.0,134000000.0,334500000.0,1001700000.0,280600000.0,,,292100000.0,57900000.0,53300000.0,,,2273600000.0,189300000.0,2273600000.0,3.569850320741269,0.1284746657283603,0.3058637083993661,
0000040888-23-000005,Company_1258,Consumer,BBB,1,1.71,126600000.0,322100000.0,155600000.0,218700000.0,,,14700000.0,74000000.0,145300000.0,,,8000000.0,14100000.0,14800000.0,0.7114769090077732,1.8375,5.24822695035461,
0000040888-23-000021,Company_1259,Industrial,BBB,1,1.7,177400000.0,272500000.0,116800000.0,167200000.0,,,284900000.0,27800000.0,33300000.0,,,2313000000.0,1315000000.0,2313000000.0,0.6985645933014354,0.12317336792044964,0.02114068441064639,
0000040987-22-000013,Company_1260,Utilities,AA+,1,4.0,,,7756422000.0,1660768000.0,1693449000.0,3889919000.0,0.0,898790000.0,,,0.0,12548000.0,279729000.0,14352102000.0,4.6703826181622,0.0,3.213074082415481,
0000040987-22-000021,Company_1261,Technology,BB,0,1.2,,,1467356000.0,7249532000.0,1825947000.0,4211496000.0,120000000.0,245838000.0,,,120000000.0,-804877000.0,1467356000.0,16273311000.0,0.20240699675510088,-0.14909110336113468,0.16753807528643355,
0000040987-22-000031,Company_1262,Financial,A,1,3.14,,,8526268000.0,7293860000.0,3786746000.0,4296191000.0,3304223000.0,372529000.0,,,14118000.0,-953228000.0,8526268000.0,263314000.0,1.1689651295747383,-3.4663511772629425,0.043691917730008016,
0000040987-22-000040,Company_1263,Healthcare,A,1,2.92,,,8823198000.0,7495119000.0,5766413000.0,4300709000.0,3231668000.0,930725000.0,,,1629000.0,4465565000.0,1029272000.0,262820000.0,1.177192516889992,0.723686252467493,0.9042556292214303,
0000040987-23-000008,Company_1264,Energy,BB,0,1.2,,,1532759000.0,7686110000.0,7740104000.0,4441649000.0,3076794000.0,1182701000.0,,,252029000.0,140324000.0,847325000.0,16495379000.0,0.19941934216398152,21.92635614720219,1.3958056235800902,
0000040987-23-000015,Company_1265,Consumer,BBB,1,1.85,,,1532810000.0,7917524000.0,2013401000.0,4579590000.0,3094319000.0,303957000.0,,,290326000.0,3939636000.0,1532810000.0,521801000.0,0.1935971397118594,0.7854327151036289,0.19830050691214177,
0000040987-23-000057,Company_1266,Industrial,BBB,1,1.84,,,1486556000.0,1778107000.0,4148144000.0,4512874000.0,2986138000.0,648451000.0,,,417630000.0,-509073000.0,1486556000.0,1778107000.0,0.8360329271523029,-5.865834565965981,0.4362102739486437,
0000040987-23-000086,Company_1267,Utilities,A,1,2.6,,,1497677000.0,1826709000.0,6257385000.0,4482773000.0,354017000.0,999649000.0,,,354017000.0,0.0,888831000.0,198180000.0,0.8198771670802519,inf,1.1246783696788254,
0000040987-24-000024,Company_1268,Technology,A,1,3.18,,,9605852000.0,7827109000.0,8290672000.0,4676686000.0,355298000.0,1316524000.0,,,355298000.0,173025000.0,9845644000.0,437674000.0,1.2272541496483567,2.0534489235659588,0.13371639275196218,
0000040987-24-000068,Company_1269,Financial,AA+,1,4.89,,,9806305000.0,1929301000.0,2074655000.0,4736108000.0,845055000.0,248894000.0,,,845055000.0,14799000.0,18336513000.0,1929301000.0,5.0828279257617135,57.1021690654774,0.013573682193555557,
0000040987-24-000178,Company_1270,Healthcare,A,1,2.56,,,1611717000.0,1841809000.0,4254958000.0,5103644000.0,853236000.0,295544000.0,,,853236000.0,180527000.0,1611717000.0,505556000.0,0.8750728224262125,4.726362261600758,0.18337214287619974,
0000040987-24-000210,Company_1271,Energy,A,1,2.52,,,1723832000.0,2072781000.0,2198441000.0,5527034000.0,3806950000.0,771020000.0,,,810982000.0,4696472000.0,1723832000.0,539102000.0,0.8316517760438753,0.8105978274756029,0.4472709637598095,
0000041719-22-000012,Company_1272,Consumer,A,1,2.72,170212000.0,8378000.0,636566000.0,371170000.0,144795000.0,279520000.0,26437000.0,6937000.0,-49714000.0,,26437000.0,1880607000.0,636566000.0,1880607000.0,1.7150254600317913,0.01405769520160246,0.010897534584002288,
0000041719-22-000034,Company_1273,Industrial,A,1,3.42,209455000.0,7395000.0,634626000.0,327520000.0,37397000.0,307612000.0,23793000.0,1074000.0,5444000.0,,22117000.0,-11230000.0,634626000.0,327520000.0,1.937670981924768,-2.118699910952805,0.0016923353282090553,
0000041719-22-000048,Company_1274,Utilities,AA+,1,3.79,192405000.0,95335000.0,664749000.0,356003000.0,37384000.0,320059000.0,38604000.0,3223000.0,-34067000.0,,38604000.0,-129703000.0,1635802000.0,131378000.0,1.8672567366005344,-0.29763382496935303,0.0019702873575163744,
0000041719-23-000005,Company_1275,Technology,BBB,1,1.72,195665000.0,3600000.0,63723000.0,88724000.0,148802000.0,309436000.0,793252000.0,335000.0,16923000.0,,40435000.0,544000.0,3234000.0,88724000.0,0.7182160407556016,1458.1838235294117,0.10358688930117502,
0000041719-23-000018,Company_1276,Financial,AA+,1,4.09,196900000.0,3600000.0,679224000.0,97191000.0,36214000.0,321427000.0,3955000.0,1399000.0,13914000.0,,3955000.0,-142069000.0,107316000.0,97191000.0,6.988548322375529,-0.027838585476071487,0.013036266726303626,
0000041719-23-000035,Company_1277,Healthcare,B,0,0.21,189628000.0,3137000.0,56329000.0,262888000.0,54347000.0,314673000.0,262273000.0,-50524000.0,23640000.0,,2963000.0,239000.0,-7418000.0,1297725000.0,0.21426995526612094,1097.376569037657,6.811000269614452,
0000041719-23-000048,Company_1278,Energy,A,1,3.0,168424000.0,52741000.0,594882000.0,89236000.0,98834000.0,301860000.0,1926000.0,-19000.0,-14758000.0,,1926000.0,544000.0,594882000.0,1532912000.0,6.666390246089023,3.5404411764705883,-3.193910725152215e-05,
0000041719-24-000007,Company_1279,Consumer,BBB,1,2.25,170974000.0,50265000.0,86480000.0,280368000.0,129707000.0,298248000.0,853163000.0,1356000.0,43207000.0,,1005000.0,-82509000.0,86480000.0,5240000.0,0.30845174912971524,-10.34024167060563,0.015679925994449583,
0000041719-24-000018,Company_1280,Industrial,BB,0,0.67,180541000.0,30181000.0,73925000.0,110588000.0,34510000.0,299659000.0,868202000.0,-26347000.0,8259000.0,,0.0,393463000.0,79186000.0,1293909000.0,0.6684721669620574,2.206565801612858,-0.3327229560780946,
0000041719-24-000032,Company_1281,Utilities,A,1,3.23,177983000.0,3129000.0,586243000.0,265327000.0,36787000.0,305115000.0,0.0,-16279000.0,6031000.0,,0.0,-266000.0,586243000.0,-11535000.0,2.209511282304477,-0.0,-0.027768348619940878,
0000041719-24-000036,Company_1282,Technology,BBB,1,2.23,172853000.0,41635000.0,586063000.0,262796000.0,35481000.0,313187000.0,0.0,-72000.0,6348000.0,,0.0,361937000.0,586063000.0,1521623000.0,2.2301062421041418,0.0,-0.00012285368637842688,
0000042888-22-000013,Company_1283,Financial,AA+,1,4.0,,624302000.0,1363621000.0,82941000.0,1033949000.0,382301000.0,70000.0,439866000.0,169518000.0,397626000.0,75000000.0,742288000.0,36689000.0,51342000.0,16.440855547919604,9.430301985213286e-05,11.989043037422661,1.1062304778862548
0000042888-22-000019,Company_1284,Healthcare,AA+,1,4.79,,380487000.0,1197220000.0,47809000.0,254475000.0,436741000.0,75000000.0,100843000.0,58947000.0,494285000.0,0.0,2319445000.0,497363000.0,105129000.0,25.041728544834655,0.03233532159633016,0.2027553316189584,0.20401792488139434
0000042888-22-000028,Company_1285,Energy,AA+,1,4.32,,413359000.0,1276476000.0,424058000.0,523535000.0,450974000.0,75000000.0,117378000.0,55201000.0,548547000.0,0.0,169114000.0,624165000.0,424058000.0,3.010144838677728,0.44348782478091703,0.1880560428732787,0.21397984128980743
0000042888-22-000033,Company_1286,Consumer,BB,0,0.91,,414827000.0,44783000.0,192757000.0,784623000.0,462220000.0,75000000.0,0.0,420192000.0,255813000.0,0.0,168523000.0,589577000.0,192757000.0,0.2323287870220018,0.4450431098425734,0.0,0.0
0000042888-23-000008,Company_1287,Industrial,AA+,1,4.84,,339196000.0,1205620000.0,190793000.0,1057439000.0,476790000.0,75000000.0,460645000.0,249833000.0,649347000.0,0.0,-69378000.0,1205620000.0,190793000.0,6.3189949316798835,-1.0810343336504367,0.3820814186891392,0.7093972868127519
0000042888-23-000016,Company_1288,Utilities,B,0,0.1,,395313000.0,39433000.0,381698000.0,285140000.0,497242000.0,0.0,0.0,-10439000.0,245971000.0,,-63515000.0,56183000.0,381698000.0,0.10330942263255244,-0.0,0.0,0.0
0000042888-23-000044,Company_1289,Technology,AA+,1,4.96,,520633000.0,1410453000.0,188857000.0,576555000.0,479095000.0,0.0,134268000.0,84185000.0,590942000.0,75000000.0,2116307000.0,1410453000.0,61995000.0,7.4683649533774235,0.0,0.09519494800606614,0.22721011537511296
0000042888-23-000051,Company_1290,Financial,A,1,2.61,,525785000.0,41438000.0,62292000.0,284524000.0,457604000.0,0.0,396557000.0,54298000.0,288610000.0,,1226649000.0,36157000.0,2096000.0,0.6652218583445707,0.0,10.967641120668198,1.3740237691001698
0000042888-24-000010,Company_1291,Healthcare,AA+,1,4.29,,537951000.0,1365809000.0,395200000.0,1161021000.0,438349000.0,75000000.0,506511000.0,165273000.0,1161607000.0,,2224225000.0,554753000.0,395200000.0,3.4559944331983807,0.03371961020130607,0.9130387758155432,0.4360433434027171
0000042888-24-000014,Company_1292,Energy,AA+,1,4.99,,622728000.0,1444228000.0,351687000.0,266197000.0,459118000.0,,122199000.0,132996000.0,230042000.0,,-53020000.0,1444228000.0,7717000.0,4.1065720370670515,,0.08461198647304996,0.531202997713461
0000042888-24-000028,Company_1293,Consumer,AA+,1,4.96,,666006000.0,1524232000.0,164116000.0,300854000.0,457604000.0,,132978000.0,294355000.0,127897000.0,,2418485000.0,51971000.0,2094000.0,9.287528333617685,,2.5586961959554366,1.0397272805460644
0000042888-24-000029,Company_1294,Industrial,A,1,2.84,,764453000.0,52126000.0,56650000.0,843181000.0,440917000.0,0.0,377376000.0,-10143000.0,229659000.0,,-33590000.0,1058118000.0,82858000.0,0.9201412180052957,-0.0,0.35664831332611296,1.6432014421381265
0000043920-22-000019,Company_1295,Utilities,BBB,1,2.33,816100000.0,16900000.0,1704000000.0,1280500000.0,289700000.0,,641600000.0,8300000.0,31000000.0,,120300000.0,-322600000.0,1400000.0,83500000.0,1.3307301835220617,-1.9888406695598264,5.928571428571429,
0000043920-22-000040,Company_1296,Technology,AA+,1,4.96,880300000.0,108700000.0,1616800000.0,130400000.0,338700000.0,,3026500000.0,300000.0,2000000.0,,80800000.0,-51000000.0,2514500000.0,97600000.0,12.39877300613497,-59.34313725490196,0.00011930801352157487,
0000043920-22-000066,Company_1297,Financial,BBB,1,2.47,868700000.0,127500000.0,117300000.0,195200000.0,346900000.0,,50900000.0,14200000.0,96700000.0,,50900000.0,-194000000.0,2498600000.0,325000000.0,0.600922131147541,-0.26237113402061857,0.005683182582246058,
0000043920-22-000087,Company_1298,Healthcare,AA+,1,4.77,749100000.0,6700000.0,1499400000.0,174400000.0,1285400000.0,,71100000.0,376700000.0,313700000.0,,71100000.0,72800000.0,250000000.0,58000000.0,8.597477064220184,0.9766483516483516,1.5068,
0000043920-23-000015,Company_1299,Energy,BB,0,1.42,674200000.0,161000000.0,129800000.0,880500000.0,251600000.0,,1825600000.0,89900000.0,1400000.0,,80800000.0,36800000.0,129800000.0,93800000.0,0.14741624077228846,49.608695652173914,0.6926040061633282,
0000043920-23-000033,Company_1300,Consumer,AA+,1,4.0,727000000.0,158500000.0,1481700000.0,164000000.0,563400000.0,,919500000.0,500000.0,157200000.0,,80800000.0,-288100000.0,762800000.0,5911500000.0,9.034756097560976,-3.1916001388406805,0.0006554798112218144,
0000043920-23-000048,Company_1301,Industrial,BBB,1,2.08,682700000.0,157700000.0,156500000.0,951200000.0,870400000.0,,1797900000.0,14400000.0,259200000.0,,88300000.0,40500000.0,745600000.0,60600000.0,0.16452901597981498,44.39259259259259,0.019313304721030045,
0000043920-23-000068,Company_1302,Utilities,BBB,1,1.58,659400000.0,180900000.0,139200000.0,939300000.0,1146100000.0,,2028600000.0,2700000.0,334300000.0,,88300000.0,208400000.0,164000000.0,93800000.0,0.1481954647077611,9.734165067178504,0.016463414634146342,
0000043920-24-000010,Company_1303,Technology,A,1,2.57,639200000.0,179300000.0,1389300000.0,882700000.0,221600000.0,,2185300000.0,67200000.0,16800000.0,,88300000.0,222100000.0,139800000.0,2925100000.0,1.5739209244363883,9.839261593876632,0.48068669527896996,
0000043920-24-000030,Company_1304,Financial,A,1,2.59,772000000.0,196000000.0,165000000.0,138800000.0,270100000.0,,95800000.0,3800000.0,167000000.0,,95800000.0,2009100000.0,165000000.0,99300000.0,1.1887608069164266,0.047683042158180276,0.02303030303030303,
0000043920-24-000043,Company_1305,Healthcare,AA+,1,4.91,785700000.0,194200000.0,1713300000.0,151600000.0,290400000.0,,95800000.0,5900000.0,1700000.0,,95800000.0,-341500000.0,3466100000.0,326300000.0,11.301451187335092,-0.28052708638360174,0.0017022013213698394,
0000043920-24-000056,Company_1306,Energy,A,1,2.53,746900000.0,197700000.0,1549400000.0,1014400000.0,1070800000.0,,2626200000.0,8500000.0,464600000.0,,95800000.0,2082400000.0,3100000.0,1014400000.0,1.5274053627760253,1.2611409911640414,2.7419354838709675,
